id,date,horizon,y_pred
HOBBIES_1_119_CA_1_validation,2016-04-29,5,0.7844679951667786
HOBBIES_1_119_CA_1_validation,2016-04-30,6,1.023875117301941
HOBBIES_1_119_CA_1_validation,2016-05-01,7,1.7318280935287476
HOBBIES_1_120_CA_1_validation,2016-04-25,1,0.6650823354721069
HOBBIES_1_120_CA_1_validation,2016-04-26,2,0.5639631152153015
HOBBIES_1_120_CA_1_validation,2016-04-27,3,0.5683313012123108
HOBBIES_1_120_CA_1_validation,2016-04-28,4,0.5784060955047607
HOBBIES_1_120_CA_1_validation,2016-04-29,5,0.658018946647644
HOBBIES_1_120_CA_1_validation,2016-04-30,6,0.8951188921928406
HOBBIES_1_120_CA_1_validation,2016-05-01,7,0.7597927451133728
HOBBIES_1_121_CA_1_validation,2016-04-25,1,1.0035741329193115
HOBBIES_1_121_CA_1_validation,2016-04-26,2,0.9998014569282532
HOBBIES_1_121_CA_1_validation,2016-04-27,3,0.9754124879837036
HOBBIES_1_121_CA_1_validation,2016-04-28,4,0.8933297395706177
HOBBIES_1_121_CA_1_validation,2016-04-29,5,0.944513738155365
HOBBIES_1_121_CA_1_validation,2016-04-30,6,1.0418379306793213
HOBBIES_1_121_CA_1_validation,2016-05-01,7,0.761374831199646
HOBBIES_1_122_CA_1_validation,2016-04-25,1,1.5086921453475952
HOBBIES_1_122_CA_1_validation,2016-04-26,2,1.6459734439849854
HOBBIES_1_122_CA_1_validation,2016-04-27,3,2.378929615020752
HOBBIES_1_122_CA_1_validation,2016-04-28,4,2.9449872970581055
HOBBIES_1_122_CA_1_validation,2016-04-29,5,2.6773457527160645
HOBBIES_1_122_CA_1_validation,2016-04-30,6,3.402086019515991
HOBBIES_1_122_CA_1_validation,2016-05-01,7,4.230023384094238
HOBBIES_1_123_CA_1_validation,2016-04-25,1,0.8611501455307007
HOBBIES_1_123_CA_1_validation,2016-04-26,2,0.7533174753189087
HOBBIES_1_123_CA_1_validation,2016-04-27,3,0.7645014524459839
HOBBIES_1_123_CA_1_validation,2016-04-28,4,0.8637821078300476
HOBBIES_1_123_CA_1_validation,2016-04-29,5,0.8673094511032104
HOBBIES_1_123_CA_1_validation,2016-04-30,6,0.8322694301605225
HOBBIES_1_123_CA_1_validation,2016-05-01,7,0.8245270848274231
HOBBIES_1_124_CA_1_validation,2016-04-25,1,1.0493160486221313
HOBBIES_1_124_CA_1_validation,2016-04-26,2,1.163712739944458
HOBBIES_1_124_CA_1_validation,2016-04-27,3,1.1853612661361694
HOBBIES_1_124_CA_1_validation,2016-04-28,4,1.0713143348693848
HOBBIES_1_124_CA_1_validation,2016-04-29,5,1.2219679355621338
HOBBIES_1_124_CA_1_validation,2016-04-30,6,1.5918856859207153
HOBBIES_1_124_CA_1_validation,2016-05-01,7,1.5525401830673218
HOBBIES_1_125_CA_1_validation,2016-04-25,1,0.5391157865524292
HOBBIES_1_125_CA_1_validation,2016-04-26,2,0.4834074378013611
HOBBIES_1_125_CA_1_validation,2016-04-27,3,0.5001314282417297
HOBBIES_1_125_CA_1_validation,2016-04-28,4,0.46883097290992737
HOBBIES_1_125_CA_1_validation,2016-04-29,5,0.5769321918487549
HOBBIES_1_125_CA_1_validation,2016-04-30,6,0.6355721354484558
HOBBIES_1_125_CA_1_validation,2016-05-01,7,0.6220490336418152
HOBBIES_1_126_CA_1_validation,2016-04-25,1,1.006851315498352
HOBBIES_1_126_CA_1_validation,2016-04-26,2,1.0381726026535034
HOBBIES_1_126_CA_1_validation,2016-04-27,3,0.9456044435501099
HOBBIES_1_126_CA_1_validation,2016-04-28,4,0.9270634055137634
HOBBIES_1_126_CA_1_validation,2016-04-29,5,0.9074910879135132
HOBBIES_1_126_CA_1_validation,2016-04-30,6,1.4395618438720703
HOBBIES_1_126_CA_1_validation,2016-05-01,7,1.4116418361663818
HOBBIES_1_127_CA_1_validation,2016-04-25,1,0.696967363357544
HOBBIES_1_127_CA_1_validation,2016-04-26,2,0.6832895278930664
HOBBIES_1_127_CA_1_validation,2016-04-27,3,0.6573668718338013
HOBBIES_1_127_CA_1_validation,2016-04-28,4,0.6868324875831604
HOBBIES_1_127_CA_1_validation,2016-04-29,5,0.7348881363868713
HOBBIES_1_127_CA_1_validation,2016-04-30,6,0.7265665531158447
HOBBIES_1_127_CA_1_validation,2016-05-01,7,0.7951171398162842
HOBBIES_1_128_CA_1_validation,2016-04-25,1,0.3081143796443939
HOBBIES_1_128_CA_1_validation,2016-04-26,2,0.27966633439064026
HOBBIES_1_128_CA_1_validation,2016-04-27,3,0.27185535430908203
HOBBIES_1_128_CA_1_validation,2016-04-28,4,0.27519193291664124
HOBBIES_1_128_CA_1_validation,2016-04-29,5,0.3472878634929657
HOBBIES_1_128_CA_1_validation,2016-04-30,6,0.41624170541763306
HOBBIES_1_128_CA_1_validation,2016-05-01,7,0.33994051814079285
HOBBIES_1_129_CA_1_validation,2016-04-25,1,0.7805466055870056
HOBBIES_1_129_CA_1_validation,2016-04-26,2,0.6537398099899292
HOBBIES_1_129_CA_1_validation,2016-04-27,3,0.6729918718338013
HOBBIES_1_129_CA_1_validation,2016-04-28,4,0.7900062799453735
HOBBIES_1_129_CA_1_validation,2016-04-29,5,0.8044208884239197
HOBBIES_1_129_CA_1_validation,2016-04-30,6,0.8181605339050293
HOBBIES_1_129_CA_1_validation,2016-05-01,7,0.9628022909164429
HOBBIES_1_130_CA_1_validation,2016-04-25,1,1.121005654335022
HOBBIES_1_130_CA_1_validation,2016-04-26,2,1.0703076124191284
HOBBIES_1_130_CA_1_validation,2016-04-27,3,1.0699409246444702
HOBBIES_1_130_CA_1_validation,2016-04-28,4,1.0242602825164795
HOBBIES_1_130_CA_1_validation,2016-04-29,5,1.2977441549301147
HOBBIES_1_130_CA_1_validation,2016-04-30,6,1.6586098670959473
HOBBIES_1_130_CA_1_validation,2016-05-01,7,1.4518886804580688
HOBBIES_1_131_CA_1_validation,2016-04-25,1,1.870997428894043
HOBBIES_1_131_CA_1_validation,2016-04-26,2,1.7772382497787476
HOBBIES_1_131_CA_1_validation,2016-04-27,3,2.114445686340332
HOBBIES_1_131_CA_1_validation,2016-04-28,4,2.495659589767456
HOBBIES_1_131_CA_1_validation,2016-04-29,5,2.8732454776763916
HOBBIES_1_131_CA_1_validation,2016-04-30,6,2.766711473464966
HOBBIES_1_131_CA_1_validation,2016-05-01,7,3.3382458686828613
HOBBIES_1_132_CA_1_validation,2016-04-25,1,1.541228175163269
HOBBIES_1_132_CA_1_validation,2016-04-26,2,1.444843053817749
HOBBIES_1_132_CA_1_validation,2016-04-27,3,1.444843053817749
HOBBIES_1_132_CA_1_validation,2016-04-28,4,1.4927598237991333
HOBBIES_1_132_CA_1_validation,2016-04-29,5,1.8309675455093384
HOBBIES_1_132_CA_1_validation,2016-04-30,6,2.4365391731262207
HOBBIES_1_132_CA_1_validation,2016-05-01,7,2.3954575061798096
HOBBIES_1_133_CA_1_validation,2016-04-25,1,0.4013979136943817
HOBBIES_1_133_CA_1_validation,2016-04-26,2,0.18158848583698273
HOBBIES_1_133_CA_1_validation,2016-04-27,3,0.18158848583698273
HOBBIES_1_133_CA_1_validation,2016-04-28,4,0.18340715765953064
HOBBIES_1_133_CA_1_validation,2016-04-29,5,0.21266871690750122
HOBBIES_1_133_CA_1_validation,2016-04-30,6,0.29553765058517456
HOBBIES_1_133_CA_1_validation,2016-05-01,7,0.3030347526073456
HOBBIES_1_134_CA_1_validation,2016-04-25,1,3.446942090988159
HOBBIES_1_134_CA_1_validation,2016-04-26,2,3.8783020973205566
HOBBIES_1_134_CA_1_validation,2016-04-27,3,3.5590739250183105
HOBBIES_1_134_CA_1_validation,2016-04-28,4,3.7563982009887695
HOBBIES_1_134_CA_1_validation,2016-04-29,5,3.8984947204589844
HOBBIES_1_134_CA_1_validation,2016-04-30,6,4.360964775085449
HOBBIES_1_134_CA_1_validation,2016-05-01,7,5.896908283233643
HOBBIES_1_135_CA_1_validation,2016-04-25,1,0.421555757522583
HOBBIES_1_135_CA_1_validation,2016-04-26,2,0.4074864983558655
HOBBIES_1_135_CA_1_validation,2016-04-27,3,0.40483924746513367
HOBBIES_1_135_CA_1_validation,2016-04-28,4,0.4093051850795746
HOBBIES_1_135_CA_1_validation,2016-04-29,5,0.5304854512214661
HOBBIES_1_135_CA_1_validation,2016-04-30,6,0.6077241897583008
HOBBIES_1_135_CA_1_validation,2016-05-01,7,0.5591106414794922
HOBBIES_1_136_CA_1_validation,2016-04-25,1,0.13726414740085602
HOBBIES_1_136_CA_1_validation,2016-04-26,2,0.133770152926445
HOBBIES_1_136_CA_1_validation,2016-04-27,3,0.11929970234632492
HOBBIES_1_136_CA_1_validation,2016-04-28,4,0.11978631466627121
HOBBIES_1_136_CA_1_validation,2016-04-29,5,0.1288454681634903
HOBBIES_1_136_CA_1_validation,2016-04-30,6,0.13474932312965393
HOBBIES_1_136_CA_1_validation,2016-05-01,7,0.1392483115196228
HOBBIES_1_137_CA_1_validation,2016-04-25,1,0.9314199686050415
HOBBIES_1_137_CA_1_validation,2016-04-26,2,0.9185883402824402
HOBBIES_1_137_CA_1_validation,2016-04-27,3,0.8194794654846191
HOBBIES_1_137_CA_1_validation,2016-04-28,4,0.8080065250396729
HOBBIES_1_137_CA_1_validation,2016-04-29,5,1.1042554378509521
HOBBIES_1_137_CA_1_validation,2016-04-30,6,1.4867230653762817
HOBBIES_1_137_CA_1_validation,2016-05-01,7,1.2752505540847778
HOBBIES_1_138_CA_1_validation,2016-04-25,1,0.15585719048976898
HOBBIES_1_138_CA_1_validation,2016-04-26,2,0.14922381937503815
HOBBIES_1_138_CA_1_validation,2016-04-27,3,0.14922381937503815
HOBBIES_1_138_CA_1_validation,2016-04-28,4,0.14971043169498444
HOBBIES_1_138_CA_1_validation,2016-04-29,5,0.15903927385807037
HOBBIES_1_138_CA_1_validation,2016-04-30,6,0.15183034539222717
HOBBIES_1_138_CA_1_validation,2016-05-01,7,0.15632933378219604
HOBBIES_1_139_CA_1_validation,2016-04-25,1,0.8869033455848694
HOBBIES_1_139_CA_1_validation,2016-04-26,2,0.7921186685562134
HOBBIES_1_139_CA_1_validation,2016-04-27,3,0.8174374103546143
HOBBIES_1_139_CA_1_validation,2016-04-28,4,0.8555771112442017
HOBBIES_1_139_CA_1_validation,2016-04-29,5,0.9946084022521973
HOBBIES_1_139_CA_1_validation,2016-04-30,6,1.0831518173217773
HOBBIES_1_139_CA_1_validation,2016-05-01,7,1.0828242301940918
HOBBIES_1_140_CA_1_validation,2016-04-25,1,0.8460773825645447
HOBBIES_1_140_CA_1_validation,2016-04-26,2,0.5397350788116455
HOBBIES_1_140_CA_1_validation,2016-04-27,3,0.5421698689460754
HOBBIES_1_140_CA_1_validation,2016-04-28,4,0.5421698689460754
HOBBIES_1_140_CA_1_validation,2016-04-29,5,0.6293472051620483
HOBBIES_1_140_CA_1_validation,2016-04-30,6,0.8699108958244324
HOBBIES_1_140_CA_1_validation,2016-05-01,7,0.8003095984458923
HOBBIES_1_141_CA_1_validation,2016-04-25,1,1.2196590900421143
HOBBIES_1_141_CA_1_validation,2016-04-26,2,1.131341814994812
HOBBIES_1_141_CA_1_validation,2016-04-27,3,1.1276941299438477
HOBBIES_1_141_CA_1_validation,2016-04-28,4,1.1957505941390991
HOBBIES_1_141_CA_1_validation,2016-04-29,5,1.4256120920181274
HOBBIES_1_141_CA_1_validation,2016-04-30,6,2.0955629348754883
HOBBIES_1_141_CA_1_validation,2016-05-01,7,2.657869577407837
HOBBIES_1_142_CA_1_validation,2016-04-25,1,2.4866364002227783
HOBBIES_1_142_CA_1_validation,2016-04-26,2,2.444626569747925
HOBBIES_1_142_CA_1_validation,2016-04-27,3,2.546581268310547
HOBBIES_1_142_CA_1_validation,2016-04-28,4,2.606504440307617
HOBBIES_1_142_CA_1_validation,2016-04-29,5,2.39715838432312
HOBBIES_1_142_CA_1_validation,2016-04-30,6,2.9072329998016357
HOBBIES_1_142_CA_1_validation,2016-05-01,7,2.3760175704956055
HOBBIES_1_143_CA_1_validation,2016-04-25,1,0.28215131163597107
HOBBIES_1_143_CA_1_validation,2016-04-26,2,0.227330282330513
HOBBIES_1_143_CA_1_validation,2016-04-27,3,0.227330282330513
HOBBIES_1_143_CA_1_validation,2016-04-28,4,0.2306668609380722
HOBBIES_1_143_CA_1_validation,2016-04-29,5,0.25288453698158264
HOBBIES_1_143_CA_1_validation,2016-04-30,6,0.359502375125885
HOBBIES_1_143_CA_1_validation,2016-05-01,7,0.34437885880470276
HOBBIES_1_144_CA_1_validation,2016-04-25,1,0.8139490485191345
HOBBIES_1_144_CA_1_validation,2016-04-26,2,0.6509568095207214
HOBBIES_1_144_CA_1_validation,2016-04-27,3,0.6889364123344421
HOBBIES_1_144_CA_1_validation,2016-04-28,4,0.7532089352607727
HOBBIES_1_144_CA_1_validation,2016-04-29,5,0.8956183791160583
HOBBIES_1_144_CA_1_validation,2016-04-30,6,0.971632719039917
HOBBIES_1_144_CA_1_validation,2016-05-01,7,0.8903747797012329
HOBBIES_1_145_CA_1_validation,2016-04-25,1,1.4879481792449951
HOBBIES_1_145_CA_1_validation,2016-04-26,2,1.1094545125961304
HOBBIES_1_145_CA_1_validation,2016-04-27,3,1.1795812845230103
HOBBIES_1_145_CA_1_validation,2016-04-28,4,1.4145641326904297
HOBBIES_1_145_CA_1_validation,2016-04-29,5,1.2355427742004395
HOBBIES_1_145_CA_1_validation,2016-04-30,6,1.5521364212036133
HOBBIES_1_145_CA_1_validation,2016-05-01,7,2.5674045085906982
HOBBIES_1_146_CA_1_validation,2016-04-25,1,0.5408479571342468
HOBBIES_1_146_CA_1_validation,2016-04-26,2,0.570633053779602
HOBBIES_1_146_CA_1_validation,2016-04-27,3,0.48303958773612976
HOBBIES_1_146_CA_1_validation,2016-04-28,4,0.48352620005607605
HOBBIES_1_146_CA_1_validation,2016-04-29,5,0.5727011561393738
HOBBIES_1_146_CA_1_validation,2016-04-30,6,0.6519567370414734
HOBBIES_1_146_CA_1_validation,2016-05-01,7,0.7744863033294678
HOBBIES_1_147_CA_1_validation,2016-04-25,1,5.818825721740723
HOBBIES_1_147_CA_1_validation,2016-04-26,2,5.766213417053223
HOBBIES_1_147_CA_1_validation,2016-04-27,3,5.188366413116455
HOBBIES_1_147_CA_1_validation,2016-04-28,4,5.889164924621582
HOBBIES_1_147_CA_1_validation,2016-04-29,5,8.718362808227539
HOBBIES_1_147_CA_1_validation,2016-04-30,6,8.741927146911621
HOBBIES_1_147_CA_1_validation,2016-05-01,7,9.886932373046875
HOBBIES_1_148_CA_1_validation,2016-04-25,1,1.2441941499710083
HOBBIES_1_148_CA_1_validation,2016-04-26,2,1.1548941135406494
HOBBIES_1_148_CA_1_validation,2016-04-27,3,1.052042841911316
HOBBIES_1_148_CA_1_validation,2016-04-28,4,1.0636916160583496
HOBBIES_1_148_CA_1_validation,2016-04-29,5,1.318725824356079
HOBBIES_1_148_CA_1_validation,2016-04-30,6,1.8264198303222656
HOBBIES_1_148_CA_1_validation,2016-05-01,7,1.5980703830718994
HOBBIES_1_149_CA_1_validation,2016-04-25,1,0.35987401008605957
HOBBIES_1_149_CA_1_validation,2016-04-26,2,0.35608339309692383
HOBBIES_1_149_CA_1_validation,2016-04-27,3,0.35608339309692383
HOBBIES_1_149_CA_1_validation,2016-04-28,4,0.22826436161994934
HOBBIES_1_149_CA_1_validation,2016-04-29,5,0.23262101411819458
HOBBIES_1_149_CA_1_validation,2016-04-30,6,0.2350318878889084
HOBBIES_1_149_CA_1_validation,2016-05-01,7,0.23533041775226593
HOBBIES_1_150_CA_1_validation,2016-04-25,1,1.0069940090179443
HOBBIES_1_150_CA_1_validation,2016-04-26,2,1.019504427909851
HOBBIES_1_150_CA_1_validation,2016-04-27,3,1.0201995372772217
HOBBIES_1_150_CA_1_validation,2016-04-28,4,1.0407969951629639
HOBBIES_1_150_CA_1_validation,2016-04-29,5,1.1357800960540771
HOBBIES_1_150_CA_1_validation,2016-04-30,6,1.3358452320098877
HOBBIES_1_150_CA_1_validation,2016-05-01,7,1.4799823760986328
HOBBIES_1_151_CA_1_validation,2016-04-25,1,0.8994894623756409
HOBBIES_1_151_CA_1_validation,2016-04-26,2,0.7935797572135925
HOBBIES_1_151_CA_1_validation,2016-04-27,3,0.8245319724082947
HOBBIES_1_151_CA_1_validation,2016-04-28,4,0.8701338768005371
HOBBIES_1_151_CA_1_validation,2016-04-29,5,1.0202311277389526
HOBBIES_1_151_CA_1_validation,2016-04-30,6,1.1565468311309814
HOBBIES_1_151_CA_1_validation,2016-05-01,7,1.390100121498108
HOBBIES_1_152_CA_1_validation,2016-04-25,1,0.5166341066360474
HOBBIES_1_152_CA_1_validation,2016-04-26,2,0.4680071175098419
HOBBIES_1_152_CA_1_validation,2016-04-27,3,0.3891246020793915
HOBBIES_1_152_CA_1_validation,2016-04-28,4,0.5321094989776611
HOBBIES_1_152_CA_1_validation,2016-04-29,5,0.5018084645271301
HOBBIES_1_152_CA_1_validation,2016-04-30,6,0.7154126167297363
HOBBIES_1_152_CA_1_validation,2016-05-01,7,0.6764468550682068
HOBBIES_1_153_CA_1_validation,2016-04-25,1,1.6572316884994507
HOBBIES_1_153_CA_1_validation,2016-04-26,2,1.1959128379821777
HOBBIES_1_153_CA_1_validation,2016-04-27,3,1.280754566192627
HOBBIES_1_153_CA_1_validation,2016-04-28,4,1.3085535764694214
HOBBIES_1_153_CA_1_validation,2016-04-29,5,1.6658459901809692
HOBBIES_1_153_CA_1_validation,2016-04-30,6,1.594211220741272
HOBBIES_1_153_CA_1_validation,2016-05-01,7,1.6875468492507935
HOBBIES_1_154_CA_1_validation,2016-04-25,1,1.5308005809783936
HOBBIES_1_154_CA_1_validation,2016-04-26,2,1.3286749124526978
HOBBIES_1_154_CA_1_validation,2016-04-27,3,1.2883201837539673
HOBBIES_1_154_CA_1_validation,2016-04-28,4,1.2713470458984375
HOBBIES_1_154_CA_1_validation,2016-04-29,5,1.5051026344299316
HOBBIES_1_154_CA_1_validation,2016-04-30,6,1.681121587753296
HOBBIES_1_154_CA_1_validation,2016-05-01,7,1.6803711652755737
HOBBIES_1_155_CA_1_validation,2016-04-25,1,1.8526601791381836
HOBBIES_1_155_CA_1_validation,2016-04-26,2,2.0293726921081543
HOBBIES_1_155_CA_1_validation,2016-04-27,3,1.9862804412841797
HOBBIES_1_155_CA_1_validation,2016-04-28,4,2.414260149002075
HOBBIES_1_155_CA_1_validation,2016-04-29,5,2.1782643795013428
HOBBIES_1_155_CA_1_validation,2016-04-30,6,2.7684097290039062
HOBBIES_1_155_CA_1_validation,2016-05-01,7,2.764899253845215
HOBBIES_1_156_CA_1_validation,2016-04-25,1,1.2822129726409912
HOBBIES_1_156_CA_1_validation,2016-04-26,2,1.2281395196914673
HOBBIES_1_156_CA_1_validation,2016-04-27,3,1.2242804765701294
HOBBIES_1_156_CA_1_validation,2016-04-28,4,1.1196625232696533
HOBBIES_1_156_CA_1_validation,2016-04-29,5,1.354370355606079
HOBBIES_1_156_CA_1_validation,2016-04-30,6,1.6351341009140015
HOBBIES_1_156_CA_1_validation,2016-05-01,7,1.707519292831421
HOBBIES_1_157_CA_1_validation,2016-04-25,1,0.8285130262374878
HOBBIES_1_157_CA_1_validation,2016-04-26,2,0.7602746486663818
HOBBIES_1_157_CA_1_validation,2016-04-27,3,0.7524049878120422
HOBBIES_1_157_CA_1_validation,2016-04-28,4,0.7696847915649414
HOBBIES_1_157_CA_1_validation,2016-04-29,5,1.0661274194717407
HOBBIES_1_157_CA_1_validation,2016-04-30,6,1.4062073230743408
HOBBIES_1_157_CA_1_validation,2016-05-01,7,1.411804437637329
HOBBIES_1_158_CA_1_validation,2016-04-25,1,2.7824177742004395
HOBBIES_1_158_CA_1_validation,2016-04-26,2,3.0350794792175293
HOBBIES_1_158_CA_1_validation,2016-04-27,3,2.203761100769043
HOBBIES_1_158_CA_1_validation,2016-04-28,4,2.3542518615722656
HOBBIES_1_158_CA_1_validation,2016-04-29,5,2.7347443103790283
HOBBIES_1_158_CA_1_validation,2016-04-30,6,3.3091251850128174
HOBBIES_1_158_CA_1_validation,2016-05-01,7,4.073881149291992
HOBBIES_1_159_CA_1_validation,2016-04-25,1,1.7040148973464966
HOBBIES_1_159_CA_1_validation,2016-04-26,2,1.4698783159255981
HOBBIES_1_159_CA_1_validation,2016-04-27,3,1.591343641281128
HOBBIES_1_159_CA_1_validation,2016-04-28,4,1.689753532409668
HOBBIES_1_159_CA_1_validation,2016-04-29,5,1.8537955284118652
HOBBIES_1_159_CA_1_validation,2016-04-30,6,1.7450538873672485
HOBBIES_1_159_CA_1_validation,2016-05-01,7,1.7985156774520874
HOBBIES_1_160_CA_1_validation,2016-04-25,1,0.4854835867881775
HOBBIES_1_160_CA_1_validation,2016-04-26,2,0.3996795117855072
HOBBIES_1_160_CA_1_validation,2016-04-27,3,0.40221109986305237
HOBBIES_1_160_CA_1_validation,2016-04-28,4,0.42885443568229675
HOBBIES_1_160_CA_1_validation,2016-04-29,5,0.4222087860107422
HOBBIES_1_160_CA_1_validation,2016-04-30,6,0.5389193892478943
HOBBIES_1_160_CA_1_validation,2016-05-01,7,0.5149263739585876
HOBBIES_1_161_CA_1_validation,2016-04-25,1,2.19551682472229
HOBBIES_1_161_CA_1_validation,2016-04-26,2,3.401597499847412
HOBBIES_1_161_CA_1_validation,2016-04-27,3,3.574718475341797
HOBBIES_1_161_CA_1_validation,2016-04-28,4,3.3411362171173096
HOBBIES_1_161_CA_1_validation,2016-04-29,5,3.8815066814422607
HOBBIES_1_161_CA_1_validation,2016-04-30,6,5.008144378662109
HOBBIES_1_161_CA_1_validation,2016-05-01,7,4.582274913787842
HOBBIES_1_162_CA_1_validation,2016-04-25,1,0.140735924243927
HOBBIES_1_162_CA_1_validation,2016-04-26,2,0.13247480988502502
HOBBIES_1_162_CA_1_validation,2016-04-27,3,0.13247480988502502
HOBBIES_1_162_CA_1_validation,2016-04-28,4,0.13447973132133484
HOBBIES_1_162_CA_1_validation,2016-04-29,5,0.14895354211330414
HOBBIES_1_162_CA_1_validation,2016-04-30,6,0.15585669875144958
HOBBIES_1_162_CA_1_validation,2016-05-01,7,0.21527673304080963
HOBBIES_1_163_CA_1_validation,2016-04-25,1,0.2836741805076599
HOBBIES_1_163_CA_1_validation,2016-04-26,2,0.22999899089336395
HOBBIES_1_163_CA_1_validation,2016-04-27,3,0.23673853278160095
HOBBIES_1_163_CA_1_validation,2016-04-28,4,0.39731845259666443
HOBBIES_1_163_CA_1_validation,2016-04-29,5,0.3316398859024048
HOBBIES_1_163_CA_1_validation,2016-04-30,6,0.3881148397922516
HOBBIES_1_163_CA_1_validation,2016-05-01,7,0.3576010763645172
HOBBIES_1_164_CA_1_validation,2016-04-25,1,0.9560548067092896
HOBBIES_1_164_CA_1_validation,2016-04-26,2,0.8611743450164795
HOBBIES_1_164_CA_1_validation,2016-04-27,3,0.7877489924430847
HOBBIES_1_164_CA_1_validation,2016-04-28,4,0.781528115272522
HOBBIES_1_164_CA_1_validation,2016-04-29,5,1.0353060960769653
HOBBIES_1_164_CA_1_validation,2016-04-30,6,1.289793610572815
HOBBIES_1_164_CA_1_validation,2016-05-01,7,1.4940791130065918
HOBBIES_1_165_CA_1_validation,2016-04-25,1,0.4017879366874695
HOBBIES_1_165_CA_1_validation,2016-04-26,2,0.29977789521217346
HOBBIES_1_165_CA_1_validation,2016-04-27,3,0.3034542202949524
HOBBIES_1_165_CA_1_validation,2016-04-28,4,0.3097739517688751
HOBBIES_1_165_CA_1_validation,2016-04-29,5,0.34554019570350647
HOBBIES_1_165_CA_1_validation,2016-04-30,6,0.4425179958343506
HOBBIES_1_165_CA_1_validation,2016-05-01,7,0.4597040116786957
HOBBIES_1_166_CA_1_validation,2016-04-25,1,1.503811001777649
HOBBIES_1_166_CA_1_validation,2016-04-26,2,1.7629244327545166
HOBBIES_1_166_CA_1_validation,2016-04-27,3,1.5181926488876343
HOBBIES_1_166_CA_1_validation,2016-04-28,4,1.5554386377334595
HOBBIES_1_166_CA_1_validation,2016-04-29,5,1.9032515287399292
HOBBIES_1_166_CA_1_validation,2016-04-30,6,2.328730821609497
HOBBIES_1_166_CA_1_validation,2016-05-01,7,2.1681342124938965
HOBBIES_1_167_CA_1_validation,2016-04-25,1,2.066650629043579
HOBBIES_1_167_CA_1_validation,2016-04-26,2,4.028426647186279
HOBBIES_1_167_CA_1_validation,2016-04-27,3,3.18660306930542
HOBBIES_1_167_CA_1_validation,2016-04-28,4,4.174320697784424
HOBBIES_1_167_CA_1_validation,2016-04-29,5,5.248818397521973
HOBBIES_1_167_CA_1_validation,2016-04-30,6,4.413593292236328
HOBBIES_1_167_CA_1_validation,2016-05-01,7,5.413230895996094
HOBBIES_1_168_CA_1_validation,2016-04-25,1,0.46332991123199463
HOBBIES_1_168_CA_1_validation,2016-04-26,2,0.3438228666782379
HOBBIES_1_168_CA_1_validation,2016-04-27,3,0.3376293480396271
HOBBIES_1_168_CA_1_validation,2016-04-28,4,0.3358718752861023
HOBBIES_1_168_CA_1_validation,2016-04-29,5,0.37294265627861023
HOBBIES_1_168_CA_1_validation,2016-04-30,6,0.45359355211257935
HOBBIES_1_168_CA_1_validation,2016-05-01,7,0.44712382555007935
HOBBIES_1_169_CA_1_validation,2016-04-25,1,3.3894550800323486
HOBBIES_1_169_CA_1_validation,2016-04-26,2,5.706380367279053
HOBBIES_1_169_CA_1_validation,2016-04-27,3,5.91144323348999
HOBBIES_1_169_CA_1_validation,2016-04-28,4,5.798618793487549
HOBBIES_1_169_CA_1_validation,2016-04-29,5,6.888200759887695
HOBBIES_1_169_CA_1_validation,2016-04-30,6,7.888029098510742
HOBBIES_1_169_CA_1_validation,2016-05-01,7,4.734658241271973
HOBBIES_1_170_CA_1_validation,2016-04-25,1,0.37218916416168213
HOBBIES_1_170_CA_1_validation,2016-04-26,2,0.33090800046920776
HOBBIES_1_170_CA_1_validation,2016-04-27,3,0.26724159717559814
HOBBIES_1_170_CA_1_validation,2016-04-28,4,0.26906028389930725
HOBBIES_1_170_CA_1_validation,2016-04-29,5,0.37019285559654236
HOBBIES_1_170_CA_1_validation,2016-04-30,6,0.5577310919761658
HOBBIES_1_170_CA_1_validation,2016-05-01,7,0.5814006924629211
HOBBIES_1_171_CA_1_validation,2016-04-25,1,0.5247167944908142
HOBBIES_1_171_CA_1_validation,2016-04-26,2,0.40142276883125305
HOBBIES_1_171_CA_1_validation,2016-04-27,3,0.3840736448764801
HOBBIES_1_171_CA_1_validation,2016-04-28,4,0.3961571156978607
HOBBIES_1_171_CA_1_validation,2016-04-29,5,0.3968466520309448
HOBBIES_1_171_CA_1_validation,2016-04-30,6,0.5441240072250366
HOBBIES_1_171_CA_1_validation,2016-05-01,7,0.5210968852043152
HOBBIES_1_172_CA_1_validation,2016-04-25,1,0.9824134111404419
HOBBIES_1_172_CA_1_validation,2016-04-26,2,0.8765597939491272
HOBBIES_1_172_CA_1_validation,2016-04-27,3,0.8147110939025879
HOBBIES_1_172_CA_1_validation,2016-04-28,4,0.8601580858230591
HOBBIES_1_172_CA_1_validation,2016-04-29,5,1.0334033966064453
HOBBIES_1_172_CA_1_validation,2016-04-30,6,1.2316502332687378
HOBBIES_1_172_CA_1_validation,2016-05-01,7,1.2708938121795654
HOBBIES_1_173_CA_1_validation,2016-04-25,1,0.7058166861534119
HOBBIES_1_173_CA_1_validation,2016-04-26,2,0.4773896634578705
HOBBIES_1_173_CA_1_validation,2016-04-27,3,0.551433801651001
HOBBIES_1_173_CA_1_validation,2016-04-28,4,0.5104950666427612
HOBBIES_1_173_CA_1_validation,2016-04-29,5,0.6111319661140442
HOBBIES_1_173_CA_1_validation,2016-04-30,6,0.6756661534309387
